,日期,指数代码,指数名称,指数英文名称,成分券代码,成分券名称,成分券英文名称,交易所,交易所英文名称,权重
174,2023-06-30,000852,中证1000,CSI 1000,000681,视觉中国,"VISUAL CHINA GROUP CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.135
175,2023-06-30,000852,中证1000,CSI 1000,000682,东方电子,"Dongfang Electronics Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.117
176,2023-06-30,000852,中证1000,CSI 1000,000685,中山公用,Zhongshan Public Utilities Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.101
177,2023-06-30,000852,中证1000,CSI 1000,000686,东北证券,Northeast Securities Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.146
178,2023-06-30,000852,中证1000,CSI 1000,000690,宝新能源,"Guangdong Baolihua New Energy Stock Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.229
179,2023-06-30,000852,中证1000,CSI 1000,000712,锦龙股份,Guangdong Golden Dragon Development Inc.,深圳证券交易所,Shenzhen Stock Exchange,0.084
180,2023-06-30,000852,中证1000,CSI 1000,000735,罗牛山,Haikou Agriculture & Industry & Trade (Luoniushan) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.09
181,2023-06-30,000852,中证1000,CSI 1000,000737,北方铜业,"NORTH COPPER (SHANXI) CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.043
182,2023-06-30,000852,中证1000,CSI 1000,000767,晋控电力,"Jinneng Holding Shanxi Electric Power Co., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.088
183,2023-06-30,000852,中证1000,CSI 1000,000789,万年青,Jiangxi Wannianqing Cement Co. Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.056
184,2023-06-30,000852,中证1000,CSI 1000,000917,电广传媒,Hunan TV & Broadcast Intermediary Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.156
185,2023-06-30,000852,中证1000,CSI 1000,002048,宁波华翔,Ningbo Huaxiang Electronic Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.098
186,2023-06-30,000852,中证1000,CSI 1000,002041,登海种业,Shandong Denghai Seeds Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.081
187,2023-06-30,000852,中证1000,CSI 1000,002038,双鹭药业,Beijing SL Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.109
188,2023-06-30,000852,中证1000,CSI 1000,002023,海特高新,Sichuan Haite High-tech Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.084
189,2023-06-30,000852,中证1000,CSI 1000,002060,粤水电,Guangdong No.2 Hydropower Engineering Company Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.101
190,2023-06-30,000852,中证1000,CSI 1000,600017,日照港,Rizhao Port Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.083
191,2023-06-30,000852,中证1000,CSI 1000,002123,梦网科技,"MONTNETS CLOUD TECHNOLOGY GROUP CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange,0.128
192,2023-06-30,000852,中证1000,CSI 1000,002237,恒邦股份,Shandong Humon Smelting Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.094
193,2023-06-30,000852,中证1000,CSI 1000,002063,远光软件,YGSOFT Inc.,深圳证券交易所,Shenzhen Stock Exchange,0.165
194,2023-06-30,000852,中证1000,CSI 1000,002053,云南能投,"Yunnan Energy Investment CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange,0.047
195,2023-06-30,000852,中证1000,CSI 1000,002194,武汉凡谷,"Wuhan Fingu Electronic Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.067
196,2023-06-30,000852,中证1000,CSI 1000,002310,东方园林,Beijing Orient Landscape Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.055
197,2023-06-30,000852,中证1000,CSI 1000,002135,东南网架,Zhejiang Southeast Space Frame Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.068
198,2023-06-30,000852,中证1000,CSI 1000,000566,海南海药,Hainan Haiyao Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.058
199,2023-06-30,000852,中证1000,CSI 1000,600449,宁夏建材,"Ningxia Building Materials Group Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.067
200,2023-06-30,000852,中证1000,CSI 1000,002292,奥飞娱乐,Alpha Group,深圳证券交易所,Shenzhen Stock Exchange,0.133
201,2023-06-30,000852,中证1000,CSI 1000,300039,上海凯宝,Shanghai Kaibao Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.076
202,2023-06-30,000852,中证1000,CSI 1000,002332,仙琚制药,Zhejiang Xianju Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.157
203,2023-06-30,000852,中证1000,CSI 1000,002349,精华制药,Nantong Jinghua Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.066
204,2023-06-30,000852,中证1000,CSI 1000,300054,鼎龙股份,"Hubei Dinglong CO.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.279
205,2023-06-30,000852,中证1000,CSI 1000,300055,万邦达,Beijing Water Business Doctor Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.063
206,2023-06-30,000852,中证1000,CSI 1000,601369,陕鼓动力,Xi'an Shaangu Power Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.094
207,2023-06-30,000852,中证1000,CSI 1000,300119,瑞普生物,Tianjin Ringpu Bio-Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.075
208,2023-06-30,000852,中证1000,CSI 1000,300134,大富科技,"Anhui Tatfook Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.059
209,2023-06-30,000852,中证1000,CSI 1000,300133,华策影视,Zhejiang Huace Film & TV Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.142
210,2023-06-30,000852,中证1000,CSI 1000,002091,江苏国泰,"Jiangsu Guotai International Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.111
211,2023-06-30,000852,中证1000,CSI 1000,002106,莱宝高科,"Shenzhen Laibao High-Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.072
212,2023-06-30,000852,中证1000,CSI 1000,002171,楚江新材,"Anhui Truchum Advanced Materials and Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.1
213,2023-06-30,000852,中证1000,CSI 1000,600284,浦东建设,Shanghai Pudong Road & Bridge Construction Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.062
214,2023-06-30,000852,中证1000,CSI 1000,600993,马应龙,"Mayinglong Pharmaceutical Group Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.126
215,2023-06-30,000852,中证1000,CSI 1000,600483,福能股份,"FUJIAN FUNENG CO., LTD",上海证券交易所,Shanghai Stock Exchange,0.136
216,2023-06-30,000852,中证1000,CSI 1000,600966,博汇纸业,Shandong Bohui Paper Industrial Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.071
217,2023-06-30,000852,中证1000,CSI 1000,300102,乾照光电,Xiamen Changelight Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.072
218,2023-06-30,000852,中证1000,CSI 1000,002051,中工国际,China CAMC Engineering Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.089
219,2023-06-30,000852,中证1000,CSI 1000,601918,新集能源,SDIC Xinji Energy Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.099
220,2023-06-30,000852,中证1000,CSI 1000,002389,航天彩虹,"Aerospace CH UAV Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.233
221,2023-06-30,000852,中证1000,CSI 1000,002324,普利特,Shanghai Pret Composites Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.131
222,2023-06-30,000852,中证1000,CSI 1000,002456,欧菲光,"OFILM Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.219
223,2023-06-30,000852,中证1000,CSI 1000,600446,金证股份,Shenzhen Kingdom Technology Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.144
224,2023-06-30,000852,中证1000,CSI 1000,600746,江苏索普,Jiangsu Sopo Chemical Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.046
225,2023-06-30,000852,中证1000,CSI 1000,600129,太极集团,Chongqing Taiji Industry (Group) Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.348
226,2023-06-30,000852,中证1000,CSI 1000,000950,重药控股,"C.Q.Pharmaceutical Holding Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.07
227,2023-06-30,000852,中证1000,CSI 1000,000982,中银绒业,"Ningxia Zhongyin Cashmere Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.097
228,2023-06-30,000852,中证1000,CSI 1000,600201,生物股份,"Jinyu Bio-Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.16
229,2023-06-30,000852,中证1000,CSI 1000,600633,浙数文化,"Zhe Jiang Daily Digital Culture Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.185
230,2023-06-30,000852,中证1000,CSI 1000,000006,深振业A,Shenzhen Zhenye (Group) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.062
231,2023-06-30,000852,中证1000,CSI 1000,600420,国药现代,"Shanghai Shyndec Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.114
232,2023-06-30,000852,中证1000,CSI 1000,002004,华邦健康,"HUAPONT LIFE SCIENCES CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.119
233,2023-06-30,000852,中证1000,CSI 1000,002006,精工科技,"Zhejiang Jinggong Integration Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.118
234,2023-06-30,000852,中证1000,CSI 1000,002003,伟星股份,Zhejiang Weixing Industrial Development Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.087
235,2023-06-30,000852,中证1000,CSI 1000,002002,鸿达兴业,"Hongda Xingye Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.105
236,2023-06-30,000852,中证1000,CSI 1000,600984,建设机械,Shaanxi Construction Machinery Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.051
237,2023-06-30,000852,中证1000,CSI 1000,002020,京新药业,Zhejiang Jingxin Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.116
238,2023-06-30,000852,中证1000,CSI 1000,002036,联创电子,"LianChuang Electronic Technology Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.156
239,2023-06-30,000852,中证1000,CSI 1000,002034,旺能环境,"WANGNENG ENVIRONMENT CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.051
240,2023-06-30,000852,中证1000,CSI 1000,600971,恒源煤电,Anhui Hengyuan Coal Industry and Electricity Power Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.07
241,2023-06-30,000852,中证1000,CSI 1000,002212,天融信,Topsec Technologies Group Inc.,深圳证券交易所,Shenzhen Stock Exchange,0.173
242,2023-06-30,000852,中证1000,CSI 1000,300068,南都电源,Zhejiang Narada Power Source Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.249
243,2023-06-30,000852,中证1000,CSI 1000,002191,劲嘉股份,"SHENZHEN JINJIA GROUP CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.093
244,2023-06-30,000852,中证1000,CSI 1000,002428,云南锗业,Yunnan Lincang Xinyuan Germanium Industrial Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.095
245,2023-06-30,000852,中证1000,CSI 1000,002467,二六三,Net263 Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.103
246,2023-06-30,000852,中证1000,CSI 1000,002139,拓邦股份,Shenzhen Topband Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.199
247,2023-06-30,000852,中证1000,CSI 1000,002367,康力电梯,Canny Elevator Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.066
248,2023-06-30,000852,中证1000,CSI 1000,002079,苏州固锝,Suzhou Good-Ark Electronics Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.142
249,2023-06-30,000852,中证1000,CSI 1000,002233,塔牌集团,Guangdong Tapai Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.097
250,2023-06-30,000852,中证1000,CSI 1000,002234,民和股份,Shandong Minhe Animal Husbandry Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.067
251,2023-06-30,000852,中证1000,CSI 1000,002258,利尔化学,Lier Chemical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.093
252,2023-06-30,000852,中证1000,CSI 1000,300123,亚光科技,Ya Guang Technology Group Company Limited,深圳证券交易所,Shenzhen Stock Exchange,0.088
253,2023-06-30,000852,中证1000,CSI 1000,600635,大众公用,Shanghai Dazhong Public Utilities (Group) Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.096
254,2023-06-30,000852,中证1000,CSI 1000,600639,浦东金桥,Shanghai Jinqiao Export Processing Zone Development Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.063
255,2023-06-30,000852,中证1000,CSI 1000,600602,云赛智联,INESA Intelligent Tech Inc.,上海证券交易所,Shanghai Stock Exchange,0.146
256,2023-06-30,000852,中证1000,CSI 1000,600691,阳煤化工,"Yangmei Chemical Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.056
257,2023-06-30,000852,中证1000,CSI 1000,600363,联创光电,Jiangxi Lianchuang Optoelectronic Science and Technology Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.203
258,2023-06-30,000852,中证1000,CSI 1000,600395,盘江股份,Guizhou Panjiang Refined Coal Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.134
259,2023-06-30,000852,中证1000,CSI 1000,600252,中恒集团,Guangxi Wuzhou Zhongheng Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.103
260,2023-06-30,000852,中证1000,CSI 1000,600422,昆药集团,Kunming Pharmaceutical Corp,上海证券交易所,Shanghai Stock Exchange,0.165
261,2023-06-30,000852,中证1000,CSI 1000,600328,中盐化工,"CNSIG Inner Mongolia Chemical Industry Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.08
262,2023-06-30,000852,中证1000,CSI 1000,600323,瀚蓝环境,"Grandblue Environment Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.139
263,2023-06-30,000852,中证1000,CSI 1000,600641,万业企业,Shanghai Wanye Enterprises Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.187
264,2023-06-30,000852,中证1000,CSI 1000,600643,爱建集团,"SHANGHAI AJ GROUP CO.,LTD.",上海证券交易所,Shanghai Stock Exchange,0.061
265,2023-06-30,000852,中证1000,CSI 1000,600645,中源协和,"ZHONGYUAN UNION CELL & GENE ENGINEERING CORP., LTD",上海证券交易所,Shanghai Stock Exchange,0.095
266,2023-06-30,000852,中证1000,CSI 1000,600648,外高桥,"SHANGHAI WAIGAOQIAO FREE TRADE ZONE GROUP CO., LTD.",上海证券交易所,Shanghai Stock Exchange,0.063
267,2023-06-30,000852,中证1000,CSI 1000,002068,黑猫股份,Jiangxi Black Cat Carbon Black Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.08
268,2023-06-30,000852,中证1000,CSI 1000,002318,久立特材,Zhejiang Jiuli Hi-tech Metals Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.175
269,2023-06-30,000852,中证1000,CSI 1000,002317,众生药业,Guangdong Zhongsheng Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.166
270,2023-06-30,000852,中证1000,CSI 1000,600169,太原重工,Taiyuan Heavy Industry Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.063
271,2023-06-30,000852,中证1000,CSI 1000,600246,万通发展,"Vantone Neo Development Group Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.088
272,2023-06-30,000852,中证1000,CSI 1000,600308,华泰股份,Shandong Huatai Paper Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.059
273,2023-06-30,000852,中证1000,CSI 1000,600285,羚锐制药,Henan Lingrui Pharmaceutical Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.109
274,2023-06-30,000852,中证1000,CSI 1000,600366,宁波韵升,Ningbo Yunsheng Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.089
275,2023-06-30,000852,中证1000,CSI 1000,600210,紫江企业,Shanghai Zijiang Enterprise Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.097
276,2023-06-30,000852,中证1000,CSI 1000,600216,浙江医药,Zhejiang Medicine Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.111
277,2023-06-30,000852,中证1000,CSI 1000,002390,信邦制药,Guizhou Xinbang Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.09
278,2023-06-30,000852,中证1000,CSI 1000,002097,山河智能,Sunward  Intelligent Equipment Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.076
279,2023-06-30,000852,中证1000,CSI 1000,002108,沧州明珠,Cangzhou Mingzhu Plastic Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.091
280,2023-06-30,000852,中证1000,CSI 1000,601001,晋控煤业,"Jinneng Holding Shanxi Coal Industry Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.118
281,2023-06-30,000852,中证1000,CSI 1000,002204,大连重工,Dalian Huarui Heavy Industry Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.06
282,2023-06-30,000852,中证1000,CSI 1000,002285,世联行,SHENZHEN WORLDUNION GROUP INCORPORATED,深圳证券交易所,Shenzhen Stock Exchange,0.047
283,2023-06-30,000852,中证1000,CSI 1000,002312,川发龙蟒,"Sichuan Development Lomon Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.185
284,2023-06-30,000852,中证1000,CSI 1000,002314,南山控股,"Shenzhen New Nanshan Holding (Group) Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.054
285,2023-06-30,000852,中证1000,CSI 1000,300079,数码视讯,Sumavision Technologies Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.131
286,2023-06-30,000852,中证1000,CSI 1000,601678,滨化股份,Befar Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.143
287,2023-06-30,000852,中证1000,CSI 1000,300101,振芯科技,"Chengdu CORPRO Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.131
288,2023-06-30,000852,中证1000,CSI 1000,002101,广东鸿图,Guangdong Hongtu Technology (Holdings) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.078
289,2023-06-30,000852,中证1000,CSI 1000,002158,汉钟精机,Shanghai Hanbell Precise Machinery Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.08
290,2023-06-30,000852,中证1000,CSI 1000,002182,云海金属,Nanjing Yunhai Special Metals Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.149
291,2023-06-30,000852,中证1000,CSI 1000,002245,蔚蓝锂芯,Jiangsu Azure Corporation,深圳证券交易所,Shenzhen Stock Exchange,0.151
292,2023-06-30,000852,中证1000,CSI 1000,002261,拓维信息,"Talkweb Information System Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.291
293,2023-06-30,000852,中证1000,CSI 1000,002262,恩华药业,Jiangsu Nhwa Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.233
294,2023-06-30,000852,中证1000,CSI 1000,002283,天润工业,"Tianrun Industry Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.077
295,2023-06-30,000852,中证1000,CSI 1000,300002,神州泰岳,Beijing Ultrapower Software Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.412
296,2023-06-30,000852,中证1000,CSI 1000,300007,汉威科技,Hanwei Electronics Group Corporation,深圳证券交易所,Shenzhen Stock Exchange,0.083
297,2023-06-30,000852,中证1000,CSI 1000,002440,闰土股份,Zhejiang Runtu Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.069
298,2023-06-30,000852,中证1000,CSI 1000,002219,新里程,"New Journey Health Technology Group Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.161
299,2023-06-30,000852,中证1000,CSI 1000,002498,汉缆股份,Qingdao Hanhe Cable Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.08
300,2023-06-30,000852,中证1000,CSI 1000,002145,中核钛白,CNNC Hua Yuan Titanium Dioxide Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.205
301,2023-06-30,000852,中证1000,CSI 1000,300075,数字政通,Beijing eGOVA Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.152
302,2023-06-30,000852,中证1000,CSI 1000,300109,新开源,Boai NKY Pharmaceuticals Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.121
303,2023-06-30,000852,中证1000,CSI 1000,300131,英唐智控,Shenzhen Yitoa Intelligent Control Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.09
304,2023-06-30,000852,中证1000,CSI 1000,300130,新国都,XGD INC.,深圳证券交易所,Shenzhen Stock Exchange,0.152
305,2023-06-30,000852,中证1000,CSI 1000,002176,江特电机,Jiangxi Special Electric Motor Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.305
306,2023-06-30,000852,中证1000,CSI 1000,002044,美年健康,"Meinian Onehealth Healthcare Holdings Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.334
307,2023-06-30,000852,中证1000,CSI 1000,002216,三全食品,"Sanquan Food Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.103
308,2023-06-30,000852,中证1000,CSI 1000,002217,合力泰,"Holitech Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.116
309,2023-06-30,000852,中证1000,CSI 1000,600618,氯碱化工,Shanghai Chlor-Alkali Chemical Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.03
310,2023-06-30,000852,中证1000,CSI 1000,600649,城投控股,"Shanghai Chengtou Holding Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.075
311,2023-06-30,000852,中证1000,CSI 1000,600657,信达地产,"Cinda Real Estate Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.054
312,2023-06-30,000852,中证1000,CSI 1000,600675,中华企业,China Enterprise Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.081
313,2023-06-30,000852,中证1000,CSI 1000,600685,中船防务,CSSC OFFSHORE & MARINE ENGINEERING (GROUP) COMPANY LIMITED,上海证券交易所,Shanghai Stock Exchange,0.185
314,2023-06-30,000852,中证1000,CSI 1000,600688,上海石化,Sinopec Shanghai Petrochemical Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.103
315,2023-06-30,000852,中证1000,CSI 1000,600835,上海机电,Shanghai Mechanical & Electrical Industry Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.083
316,2023-06-30,000852,中证1000,CSI 1000,600864,哈投股份,"Harbin Hatou Investment Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.08
317,2023-06-30,000852,中证1000,CSI 1000,600872,中炬高新,"Jonjee Hi-Tech Industrial and Commercial Holding Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.347
318,2023-06-30,000852,中证1000,CSI 1000,600877,电科芯片,CETC Chips Technology Inc.,上海证券交易所,Shanghai Stock Exchange,0.159
319,2023-06-30,000852,中证1000,CSI 1000,002351,漫步者,Edifier Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.138
320,2023-06-30,000852,中证1000,CSI 1000,002481,双塔食品,Yantai Shuang Ta Food Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.05
321,2023-06-30,000852,中证1000,CSI 1000,002206,海利得,Zhejiang Hailide New Material Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.066
322,2023-06-30,000852,中证1000,CSI 1000,300065,海兰信,Beijing Highlander Digital Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.135
323,2023-06-30,000852,中证1000,CSI 1000,002287,奇正藏药,Tibet Cheezheng Tibetan Medicine Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.025
324,2023-06-30,000852,中证1000,CSI 1000,002126,银轮股份,Zhejiang Yinlun Machinery Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.21
325,2023-06-30,000852,中证1000,CSI 1000,600963,岳阳林纸,Yueyang Forest & Paper Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.12
326,2023-06-30,000852,中证1000,CSI 1000,600990,四创电子,"SUN-CREATE ELECTRONICS CO.,LTD",上海证券交易所,Shanghai Stock Exchange,0.06
327,2023-06-30,000852,中证1000,CSI 1000,002307,北新路桥,"Xinjiang Beixin Road and Bridge Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.057
328,2023-06-30,000852,中证1000,CSI 1000,300036,超图软件,Beijing Supermap Software Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.175
329,2023-06-30,000852,中证1000,CSI 1000,002320,海峡股份,Hainan Strait Shipping Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.061
330,2023-06-30,000852,中证1000,CSI 1000,300034,钢研高纳,Beijing Cisri-Gaona Materials & Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.172
331,2023-06-30,000852,中证1000,CSI 1000,300035,中科电气,Hunan Zhongke Electric Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.131
332,2023-06-30,000852,中证1000,CSI 1000,300031,宝通科技,"WUXI BOTON TECHNOLOGY CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.122
333,2023-06-30,000852,中证1000,CSI 1000,002446,盛路通信,Guangdong Shenglu Telecommunication Tech Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.13
334,2023-06-30,000852,中证1000,CSI 1000,002061,浙江交科,"Zhejiang Communications Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.104
335,2023-06-30,000852,中证1000,CSI 1000,002291,遥望科技,"Foshan Yowant Technology Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.143
336,2023-06-30,000852,中证1000,CSI 1000,002085,万丰奥威,"Zhejiang Wanfeng Auto Wheel Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.156
337,2023-06-30,000852,中证1000,CSI 1000,002088,鲁阳节能,"LUYANG ENERGY-SAVING MATERIALS CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.056
338,2023-06-30,000852,中证1000,CSI 1000,002163,海南发展,"Hainan Development Holdings Nanhai Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.089
339,2023-06-30,000852,中证1000,CSI 1000,002335,科华数据,"KEHUA DATA CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.174
340,2023-06-30,000852,中证1000,CSI 1000,002344,海宁皮城,Haining China Leather Market Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.046
341,2023-06-30,000852,中证1000,CSI 1000,002174,游族网络,"YOUZU Interactive CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.185
342,2023-06-30,000852,中证1000,CSI 1000,002436,兴森科技,Shenzhen Fastprint Circuit Tech Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.393
343,2023-06-30,000852,中证1000,CSI 1000,002434,万里扬,"Zhejiang Wanliyang Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.106
344,2023-06-30,000852,中证1000,CSI 1000,002435,长江健康,"ChangjiangRunfa Health Industry Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.045
