,日期,指数代码,指数名称,指数英文名称,成分券代码,成分券名称,成分券英文名称,交易所,交易所英文名称,权重
760,2023-06-30,000906,中证800,CSI 800,003035,南网能源,"China Southern Power Grid Energy Efficiency&Clean Energy Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.042
761,2023-06-30,000906,中证800,CSI 800,300957,贝泰妮,"Yunnan Botanee Bio-Technology Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.044
762,2023-06-30,000906,中证800,CSI 800,605117,德业股份,"Ningbo Deye Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.1
763,2023-06-30,000906,中证800,CSI 800,300979,华利集团,Huali Industrial Group Company Limited,深圳证券交易所,Shenzhen Stock Exchange,0.029
764,2023-06-30,000906,中证800,CSI 800,600906,财达证券,"CAIDA SECURITIES CO., LTD.",上海证券交易所,Shanghai Stock Exchange,0.036
765,2023-06-30,000906,中证800,CSI 800,001203,大中矿业,"Inner Mongolia Dazhong Mining Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.02
766,2023-06-30,000906,中证800,CSI 800,600032,浙江新能,"Zhejiang Provincial New Energy Investment Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.011
767,2023-06-30,000906,中证800,CSI 800,605499,东鹏饮料,"Eastroc Beverage (Group) Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.03
768,2023-06-30,000906,中证800,CSI 800,688538,和辉光电,"Everdisplay Optronics (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.041
769,2023-06-30,000906,中证800,CSI 800,601156,东航物流,"Eastern Air Logistics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.024
770,2023-06-30,000906,中证800,CSI 800,600905,三峡能源,"China Three Gorges Renewables (Group) Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.299
771,2023-06-30,000906,中证800,CSI 800,603529,爱玛科技,"AIMA TECHNOLOGY GROUP CO.,LTD.",上海证券交易所,Shanghai Stock Exchange,0.032
772,2023-06-30,000906,中证800,CSI 800,601665,齐鲁银行,"QILU BANK CO., LTD.",上海证券交易所,Shanghai Stock Exchange,0.035
773,2023-06-30,000906,中证800,CSI 800,688690,纳微科技,"SUZHOU NANOMICRO TECHNOLOGY CO., LTD.",上海证券交易所,Shanghai Stock Exchange,0.031
774,2023-06-30,000906,中证800,CSI 800,688276,百克生物,Changchun BCHT Biotechnology Co.,上海证券交易所,Shanghai Stock Exchange,0.03
775,2023-06-30,000906,中证800,CSI 800,688303,大全能源,"XinJiang Daqo New Energy Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.101
776,2023-06-30,000906,中证800,CSI 800,301029,怡合达,"Dongguan Yiheda Automation Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.03
777,2023-06-30,000906,中证800,CSI 800,688385,复旦微电,"Shanghai Fudan Microelectronics Group CO.,LTD.",上海证券交易所,Shanghai Stock Exchange,0.052
778,2023-06-30,000906,中证800,CSI 800,688778,厦钨新能,"XTC New Energy Materials (Xiamen) Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.032
779,2023-06-30,000906,中证800,CSI 800,688779,长远锂科,"Hunan Changyuan Lico Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.042
780,2023-06-30,000906,中证800,CSI 800,601728,中国电信,China Telecom Corporation Limited,上海证券交易所,Shanghai Stock Exchange,0.34
781,2023-06-30,000906,中证800,CSI 800,688187,时代电气,"Zhuzhou CRRC Times Electric Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.042
782,2023-06-30,000906,中证800,CSI 800,601868,中国能建,China Energy Engineering Corporation Limited,上海证券交易所,Shanghai Stock Exchange,0.118
783,2023-06-30,000906,中证800,CSI 800,688772,珠海冠宇,"Zhuhai CosMX Battery Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.053
784,2023-06-30,000906,中证800,CSI 800,688107,安路科技,"Shanghai Anlogic Infotech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.026
785,2023-06-30,000906,中证800,CSI 800,688105,诺唯赞,"Nanjing Vazyme Biotech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.014
786,2023-06-30,000906,中证800,CSI 800,688082,盛美上海,"ACM Research (Shanghai) ,Inc.",上海证券交易所,Shanghai Stock Exchange,0.037
787,2023-06-30,000906,中证800,CSI 800,688248,南网科技,"ChinaSouthernPowerGridTechnologyCo.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.013
788,2023-06-30,000906,中证800,CSI 800,600927,永安期货,"Yongan Futures Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.018
789,2023-06-30,000906,中证800,CSI 800,600941,中国移动,China Mobile Limited,上海证券交易所,Shanghai Stock Exchange,0.328
790,2023-06-30,000906,中证800,CSI 800,688234,天岳先进,"SICC CO., LTD.",上海证券交易所,Shanghai Stock Exchange,0.025
791,2023-06-30,000906,中证800,CSI 800,688220,翱捷科技,"ASR Microelectronics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.061
792,2023-06-30,000906,中证800,CSI 800,001227,兰州银行,"BANK OF LANZHOU CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.032
793,2023-06-30,000906,中证800,CSI 800,001289,龙源电力,China Longyuan Power Group Corporation Limited,深圳证券交易所,Shenzhen Stock Exchange,0.013
794,2023-06-30,000906,中证800,CSI 800,688223,晶科能源,"Jinko Solar Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.109
795,2023-06-30,000906,中证800,CSI 800,688281,华秦科技,"Shaanxi Huaqin Technology Industry Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.033
796,2023-06-30,000906,中证800,CSI 800,688295,中复神鹰,"Zhongfu Shenying Carbon Fiber Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.012
797,2023-06-30,000906,中证800,CSI 800,688072,拓荆科技,Piotech Inc.,上海证券交易所,Shanghai Stock Exchange,0.063
798,2023-06-30,000906,中证800,CSI 800,688052,纳芯微,"Suzhou Novosense Microelectronics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.026
799,2023-06-30,000906,中证800,CSI 800,601136,首创证券,Capital Securities Corporation Limited,上海证券交易所,Shanghai Stock Exchange,0.017
