,日期,指数代码,指数名称,指数英文名称,成分券代码,成分券名称,成分券英文名称,交易所,交易所英文名称,权重
179,2023-06-30,000905,中证500,CSI 500,601866,中远海发,"COSCO SHIPPING Development Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.144
180,2023-06-30,000905,中证500,CSI 500,600155,华创云信,"Polaris Bay Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.124
181,2023-06-30,000905,中证500,CSI 500,600171,上海贝岭,Shanghai Belling Corp Ltd,上海证券交易所,Shanghai Stock Exchange,0.153
182,2023-06-30,000905,中证500,CSI 500,600282,南钢股份,Nanjing Iron & Steel Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.153
183,2023-06-30,000905,中证500,CSI 500,600297,广汇汽车,"China Grand Automotive Services Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.124
184,2023-06-30,000905,中证500,CSI 500,600177,雅戈尔,Youngor Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.258
185,2023-06-30,000905,中证500,CSI 500,002430,杭氧股份,"HANGZHOU OXYGEN PLANT GROUP CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.249
186,2023-06-30,000905,中证500,CSI 500,002429,兆驰股份,Shenzhen MTC Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.183
187,2023-06-30,000905,中证500,CSI 500,002432,九安医疗,Andon Health Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.201
188,2023-06-30,000905,中证500,CSI 500,600998,九州通,Jointown Pharmaceutical Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.213
189,2023-06-30,000905,中证500,CSI 500,002505,鹏都农牧,"PENGDU AGRICULTURE & ANIMAL HUSBANDRY CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.106
190,2023-06-30,000905,中证500,CSI 500,002506,协鑫集成,"GCL System Integration Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.202
191,2023-06-30,000905,中证500,CSI 500,002203,海亮股份,Zhejiang Hailiang Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.211
192,2023-06-30,000905,中证500,CSI 500,002110,三钢闽光,"Sansteel Minguang Co.,Ltd.Fujian",深圳证券交易所,Shenzhen Stock Exchange,0.076
193,2023-06-30,000905,中证500,CSI 500,002273,水晶光电,"Zhejiang Crystal-Optech Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.244
194,2023-06-30,000905,中证500,CSI 500,300070,碧水源,Beijing Originwater Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.172
195,2023-06-30,000905,中证500,CSI 500,002409,雅克科技,Jiangsu Yoke Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.306
196,2023-06-30,000905,中证500,CSI 500,002183,怡亚通,Eternal Asia Supply Chain Management Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.137
197,2023-06-30,000905,中证500,CSI 500,002266,浙富控股,"ZHEFU HOLDING GROUP CO., LTD",深圳证券交易所,Shenzhen Stock Exchange,0.159
198,2023-06-30,000905,中证500,CSI 500,002281,光迅科技,Accelink Technologies Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.214
199,2023-06-30,000905,中证500,CSI 500,300001,特锐德,Qingdao TGOOD Electric Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.223
200,2023-06-30,000905,中证500,CSI 500,300003,乐普医疗,Lepu Medical Technology (Beijing) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.438
201,2023-06-30,000905,中证500,CSI 500,300009,安科生物,Anhui Anke Biotechnology (Group) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.172
202,2023-06-30,000905,中证500,CSI 500,002221,东华能源,Oriental Energy Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.141
203,2023-06-30,000905,中证500,CSI 500,002497,雅化集团,Sichuan Yahua Industrial Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.302
204,2023-06-30,000905,中证500,CSI 500,601991,大唐发电,"Datang International Power Generation Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.181
205,2023-06-30,000905,中证500,CSI 500,002299,圣农发展,Fujian Sunner Development Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.21
206,2023-06-30,000905,中证500,CSI 500,002373,千方科技,Surekam Corporation,深圳证券交易所,Shenzhen Stock Exchange,0.222
207,2023-06-30,000905,中证500,CSI 500,002372,伟星新材,Zhejiang Weixing New Building Materials Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.241
208,2023-06-30,000905,中证500,CSI 500,300073,当升科技,Beijing Easpring Material Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.3
209,2023-06-30,000905,中证500,CSI 500,601000,唐山港,Tangshan Port Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.154
210,2023-06-30,000905,中证500,CSI 500,600623,华谊集团,Shanghai Huayi Group Corporation Limited,上海证券交易所,Shanghai Stock Exchange,0.069
211,2023-06-30,000905,中证500,CSI 500,600827,百联股份,"Shanghai Bailian Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.158
212,2023-06-30,000905,中证500,CSI 500,600862,中航高科,"Avic Aviation High-Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.311
213,2023-06-30,000905,中证500,CSI 500,600867,通化东宝,"Tonghua Dongbao Pharmaceutical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.215
214,2023-06-30,000905,中证500,CSI 500,002353,杰瑞股份,Yantai Jereh Oilfield Services Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.228
215,2023-06-30,000905,中证500,CSI 500,002128,电投能源,INNER MONGOLIA DIAN TOU ENERGY CORPORATION LIMITED,深圳证券交易所,Shenzhen Stock Exchange,0.175
216,2023-06-30,000905,中证500,CSI 500,601139,深圳燃气,Shenzhen Gas Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.062
217,2023-06-30,000905,中证500,CSI 500,002444,巨星科技,Hangzhou Great Star Industrial Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.232
218,2023-06-30,000905,中证500,CSI 500,002465,海格通信,Guangzhou Haige Communications Group Incorporated Company,深圳证券交易所,Shenzhen Stock Exchange,0.281
219,2023-06-30,000905,中证500,CSI 500,002223,鱼跃医疗,Jiangsu Yuyue Medical Equipment & Supply Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.319
220,2023-06-30,000905,中证500,CSI 500,002240,盛新锂能,"Shenzhen Chengxin Lithium Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.3
221,2023-06-30,000905,中证500,CSI 500,601106,中国一重,China First Heavy Industries Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.136
222,2023-06-30,000905,中证500,CSI 500,300115,长盈精密,Shenzhen Evenwin Precision Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.147
223,2023-06-30,000905,中证500,CSI 500,300118,东方日升,Risen Energy Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.258
224,2023-06-30,000905,中证500,CSI 500,002340,格林美,Shenzhen Green Eco-manufacture Hi-tech Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.522
225,2023-06-30,000905,中证500,CSI 500,601958,金钼股份,Jinduicheng Molybdenum Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.159
226,2023-06-30,000905,中证500,CSI 500,300024,机器人,Siasun Robot & Automation Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.304
227,2023-06-30,000905,中证500,CSI 500,300026,红日药业,Tianjin Chase Sun Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.168
228,2023-06-30,000905,中证500,CSI 500,002152,广电运通,GRG Banking Equipment Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.214
229,2023-06-30,000905,中证500,CSI 500,002153,石基信息,Beijing Shiji Information Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.169
230,2023-06-30,000905,中证500,CSI 500,002268,电科网安,"CETC Cyberspace Security Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.243
231,2023-06-30,000905,中证500,CSI 500,000709,河钢股份,HESTEEL COMPANY LIMITED,深圳证券交易所,Shenzhen Stock Exchange,0.138
232,2023-06-30,000905,中证500,CSI 500,000825,太钢不锈,Shanxi Taigang Stainless Steel Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.131
233,2023-06-30,000905,中证500,CSI 500,000831,中国稀土,"CHINA RARE EARTH RESOURCES AND TECHNOLOGY CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.256
234,2023-06-30,000905,中证500,CSI 500,000898,鞍钢股份,Angang Steel Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.098
235,2023-06-30,000905,中证500,CSI 500,002399,海普瑞,Shenzhen Hepalink Pharmaceutical Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.063
236,2023-06-30,000905,中证500,CSI 500,300088,长信科技,Wuhu Token Science Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.218
237,2023-06-30,000905,中证500,CSI 500,000869,张  裕A,Yantai Changyu Pioneer Wine Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.061
238,2023-06-30,000905,中证500,CSI 500,000883,湖北能源,Hubei Energy Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.132
239,2023-06-30,000905,中证500,CSI 500,000887,中鼎股份,"Anhui Zhongding Sealing Parts Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.152
240,2023-06-30,000905,中证500,CSI 500,000893,亚钾国际,"Asia-Potash International Investment (Guangzhou) Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.188
241,2023-06-30,000905,中证500,CSI 500,600143,金发科技,Kingfa Sci&Tech Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.239
242,2023-06-30,000905,中证500,CSI 500,600271,航天信息,"Aisino Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.224
243,2023-06-30,000905,中证500,CSI 500,600517,国网英大,"STATE GRID YINGDA CO.,LTD.",上海证券交易所,Shanghai Stock Exchange,0.144
244,2023-06-30,000905,中证500,CSI 500,600489,中金黄金,Zhongjin Gold Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.442
245,2023-06-30,000905,中证500,CSI 500,002508,老板电器,Hangzhou Robam Appliances Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.177
246,2023-06-30,000905,中证500,CSI 500,002507,涪陵榨菜,Chongqing Fuling Zhacai Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.218
247,2023-06-30,000905,中证500,CSI 500,601880,辽港股份,"Liaoning Port Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.173
248,2023-06-30,000905,中证500,CSI 500,002518,科士达,Shenzhen Kstar Science And Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.137
249,2023-06-30,000905,中证500,CSI 500,601118,海南橡胶,China Hainan Rubber Industry Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.113
250,2023-06-30,000905,中证500,CSI 500,300144,宋城演艺,"SONGCHENG PERFORMANCE DEVELOPMENT CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.334
251,2023-06-30,000905,中证500,CSI 500,300146,汤臣倍健,"BY-HEALTH CO., LTD",深圳证券交易所,Shenzhen Stock Exchange,0.36
252,2023-06-30,000905,中证500,CSI 500,300182,捷成股份,Beijing Jetsen Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.196
253,2023-06-30,000905,中证500,CSI 500,000933,神火股份,Henan Shen Huo Coal Industry and Electricity Power Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.302
254,2023-06-30,000905,中证500,CSI 500,000937,冀中能源,Jizhong Energy Resources Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.1
255,2023-06-30,000905,中证500,CSI 500,000959,首钢股份,Beijing Shougang Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.081
256,2023-06-30,000905,中证500,CSI 500,600325,华发股份,Huafa Industrial Co Ltd Zhuhai,上海证券交易所,Shanghai Stock Exchange,0.246
257,2023-06-30,000905,中证500,CSI 500,600392,盛和资源,"Shenghe Resources Holding Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.266
258,2023-06-30,000905,中证500,CSI 500,600409,三友化工,Tangshan Sanyou Chemical Industries Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.099
259,2023-06-30,000905,中证500,CSI 500,600435,北方导航,"North Navigation Control Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.177
260,2023-06-30,000905,中证500,CSI 500,600481,双良节能,"Shuangliang Eco-Energy Systems Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.231
261,2023-06-30,000905,中证500,CSI 500,600507,方大特钢,"Fangda Special Steel Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange,0.095
262,2023-06-30,000905,中证500,CSI 500,002439,启明星辰,Beijing Venustech Inc.,深圳证券交易所,Shenzhen Stock Exchange,0.292
263,2023-06-30,000905,中证500,CSI 500,002244,滨江集团,Hangzhou Binjiang Real Estate Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.162
264,2023-06-30,000905,中证500,CSI 500,601928,凤凰传媒,Jiangsu Phoenix Publishing & Media Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.128
265,2023-06-30,000905,中证500,CSI 500,601555,东吴证券,Soochow Securities Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.409
266,2023-06-30,000905,中证500,CSI 500,000423,东阿阿胶,Shandong Dong-Ee Jiao Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.36
267,2023-06-30,000905,中证500,CSI 500,000519,中兵红箭,"NORTH INDUSTRIES GROUP RED ARROW CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange,0.223
268,2023-06-30,000905,中证500,CSI 500,002572,索菲亚,Suofeiya Home Collection Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.164
269,2023-06-30,000905,中证500,CSI 500,002532,天山铝业,"TIANSHAN ALUMINUM GROUP CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.246
270,2023-06-30,000905,中证500,CSI 500,002531,天顺风能,Titan Wind Energy (Suzhou) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.202
271,2023-06-30,000905,中证500,CSI 500,002557,洽洽食品,Qiaqia Food Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.186
272,2023-06-30,000905,中证500,CSI 500,300212,易华录,"BEIJING E-HUALU INFORMATION TECHNOLOGY CO., LTD",深圳证券交易所,Shenzhen Stock Exchange,0.195
273,2023-06-30,000905,中证500,CSI 500,601233,桐昆股份,Tongkun Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.329
274,2023-06-30,000905,中证500,CSI 500,002595,豪迈科技,Shandong Himile Mechanical Science & Technology Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.207
275,2023-06-30,000905,中证500,CSI 500,601058,赛轮轮胎,"Sailun Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.411
276,2023-06-30,000905,中证500,CSI 500,300244,迪安诊断,Zhejiang D.A. Diagnostics Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.189
277,2023-06-30,000905,中证500,CSI 500,300251,光线传媒,Beijing Enlight Media Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.14
278,2023-06-30,000905,中证500,CSI 500,002511,中顺洁柔,C&S Paper Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.131
279,2023-06-30,000905,中证500,CSI 500,002608,江苏国信,Sainty Marine Corporation Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.084
280,2023-06-30,000905,中证500,CSI 500,601636,旗滨集团,Zhuzhou Kibing Group Co Ltd,上海证券交易所,Shanghai Stock Exchange,0.204
281,2023-06-30,000905,中证500,CSI 500,300253,卫宁健康,"Winning Health Technology Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.274
282,2023-06-30,000905,中证500,CSI 500,300257,开山股份,Zhejiang Kaishan Compressor Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.089
283,2023-06-30,000905,中证500,CSI 500,002600,领益智造,LINGYI iTECH (GUANGDONG) COMPANY,深圳证券交易所,Shenzhen Stock Exchange,0.286
284,2023-06-30,000905,中证500,CSI 500,601992,金隅集团,BBMG Corporation,上海证券交易所,Shanghai Stock Exchange,0.134
285,2023-06-30,000905,中证500,CSI 500,002563,森马服饰,Zhejiang Semir Garment Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.074
286,2023-06-30,000905,中证500,CSI 500,002568,百润股份,"SHANGHAI BAIRUN INVESTMENT HOLDING GROUP CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.281
287,2023-06-30,000905,中证500,CSI 500,000591,太阳能,"CECEP Solar Energy Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.273
288,2023-06-30,000905,中证500,CSI 500,000598,兴蓉环境,"Chengdu Xingrong Environment Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.143
289,2023-06-30,000905,中证500,CSI 500,000623,吉林敖东,"Jilin Aodong Pharmaceutical Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.22
290,2023-06-30,000905,中证500,CSI 500,000630,铜陵有色,Tongling Nonferrous Metals Group Co. Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.314
291,2023-06-30,000905,中证500,CSI 500,002670,国盛金控,Guosheng Financial Holding Inc.,深圳证券交易所,Shenzhen Stock Exchange,0.15
292,2023-06-30,000905,中证500,CSI 500,300308,中际旭创,"ZHONGJI INNOLIGHT CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,1.394
293,2023-06-30,000905,中证500,CSI 500,002624,完美世界,"Perfect World Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.338
294,2023-06-30,000905,中证500,CSI 500,002625,光启技术,"Kuang-Chi Technologies Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.339
295,2023-06-30,000905,中证500,CSI 500,000050,深天马A,Tianma Microelectronics Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.166
296,2023-06-30,000905,中证500,CSI 500,000060,中金岭南,Shenzhen Zhongjin Lingnan Nonfemet Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.183
297,2023-06-30,000905,中证500,CSI 500,000155,川能动力,SICHUAN NEW ENERGY POWER COMPANY LIMITED,深圳证券交易所,Shenzhen Stock Exchange,0.156
298,2023-06-30,000905,中证500,CSI 500,000156,华数传媒,"WASU MEDIA HOLDING CO., LTD",深圳证券交易所,Shenzhen Stock Exchange,0.119
299,2023-06-30,000905,中证500,CSI 500,000402,金 融 街,Financial Street Holding Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.08
300,2023-06-30,000905,中证500,CSI 500,000415,渤海租赁,"Bohai Leasing Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.096
301,2023-06-30,000905,中证500,CSI 500,600988,赤峰黄金,"Chifeng Jilong Gold Mining Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.33
302,2023-06-30,000905,中证500,CSI 500,600985,淮北矿业,"Huaibei Mining Holdings Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.168
303,2023-06-30,000905,中证500,CSI 500,000009,中国宝安,"China Baoan Group Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.367
304,2023-06-30,000905,中证500,CSI 500,000012,南  玻A,CSG Holding Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.12
305,2023-06-30,000905,中证500,CSI 500,000021,深科技,"Shenzhen Kaifa Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.276
306,2023-06-30,000905,中证500,CSI 500,000027,深圳能源,Shenzhen Energy Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.138
307,2023-06-30,000905,中证500,CSI 500,000031,大悦城,"Grandjoy Holdings Group Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.069
308,2023-06-30,000905,中证500,CSI 500,000039,中集集团,China International Marine Containers (Group) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.187
309,2023-06-30,000905,中证500,CSI 500,000066,中国长城,"CHINA GREATWALL TECHNOLOGY GROUP CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.394
310,2023-06-30,000905,中证500,CSI 500,000089,深圳机场,Shenzhen Airport Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.105
311,2023-06-30,000905,中证500,CSI 500,000401,冀东水泥,Tangshan Jidong Cement Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.115
312,2023-06-30,000905,中证500,CSI 500,000513,丽珠集团,Livzon Pharmaceutical Group Inc,深圳证券交易所,Shenzhen Stock Exchange,0.215
313,2023-06-30,000905,中证500,CSI 500,000559,万向钱潮,Wanxiang Qianchao Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.106
314,2023-06-30,000905,中证500,CSI 500,000563,陕国投A,"Shaanxi International Trust Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.092
315,2023-06-30,000905,中证500,CSI 500,000581,威孚高科,Weifu High-Technology Group Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.116
316,2023-06-30,000905,中证500,CSI 500,000629,钒钛股份,"Pangang Group Vanadium Titanium & Resources Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.248
317,2023-06-30,000905,中证500,CSI 500,000636,风华高科,Guangdong Fenghua Advanced Technology (Holding) Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.209
318,2023-06-30,000905,中证500,CSI 500,000729,燕京啤酒,Beijing Yanjing Brewery Co Ltd,深圳证券交易所,Shenzhen Stock Exchange,0.259
319,2023-06-30,000905,中证500,CSI 500,601231,环旭电子,"Universal Scientific Industrial (Shanghai) Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.146
320,2023-06-30,000905,中证500,CSI 500,300296,利亚德,"Leyard Optoelectronic Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.195
321,2023-06-30,000905,中证500,CSI 500,603000,人民网,"People.cn CO.,LTD",上海证券交易所,Shanghai Stock Exchange,0.238
322,2023-06-30,000905,中证500,CSI 500,002673,西部证券,"WESTERN SECURITIES CO., LTD",深圳证券交易所,Shenzhen Stock Exchange,0.251
323,2023-06-30,000905,中证500,CSI 500,002653,海思科,"Haisco Pharmaceutical Group Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.077
324,2023-06-30,000905,中证500,CSI 500,002683,广东宏大,"Guangdong Hongda Holdings Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.195
325,2023-06-30,000905,中证500,CSI 500,300285,国瓷材料,"Shandong Sinocera Functional Material Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.324
326,2023-06-30,000905,中证500,CSI 500,601608,中信重工,"CITIC HEAVY INDUSTRIES CO., LTD.",上海证券交易所,Shanghai Stock Exchange,0.108
327,2023-06-30,000905,中证500,CSI 500,603077,和邦生物,"Sichuan Hebang Biotechnology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.221
328,2023-06-30,000905,中证500,CSI 500,002690,美亚光电,Hefei Meiya Optoelectronic Technology Inc.,深圳证券交易所,Shenzhen Stock Exchange,0.134
329,2023-06-30,000905,中证500,CSI 500,002705,新宝股份,"Guangdong Xinbao Electrical Appliances Holdings Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.088
330,2023-06-30,000905,中证500,CSI 500,300357,我武生物,"Zhejiang Wolwo Bio-pharmaceutical Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.156
331,2023-06-30,000905,中证500,CSI 500,300373,扬杰科技,"Yangzhou Yangjie Electronic Technology Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange,0.162
332,2023-06-30,000905,中证500,CSI 500,300363,博腾股份,Porton Fine Chemicals Ltd.,深圳证券交易所,Shenzhen Stock Exchange,0.143
333,2023-06-30,000905,中证500,CSI 500,300383,光环新网,"Beijing Sinnet Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.228
334,2023-06-30,000905,中证500,CSI 500,300390,天华新能,"Canmax Technologies Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.309
335,2023-06-30,000905,中证500,CSI 500,300395,菲利华,HUBEI FEILIHUA QUARTZ GLASS CO.LTD,深圳证券交易所,Shenzhen Stock Exchange,0.299
336,2023-06-30,000905,中证500,CSI 500,601016,节能风电,CECEP Wind-Power Corporation,上海证券交易所,Shanghai Stock Exchange,0.21
337,2023-06-30,000905,中证500,CSI 500,603456,九洲药业,"Zhejiang Jiuzhou Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.181
338,2023-06-30,000905,中证500,CSI 500,603688,石英股份,"JIANGSU PACIFIC QUARTZ CO., LTD",上海证券交易所,Shanghai Stock Exchange,0.303
339,2023-06-30,000905,中证500,CSI 500,601969,海南矿业,"Hainan Mining Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.059
340,2023-06-30,000905,中证500,CSI 500,002738,中矿资源,"Sinomine Resource Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.428
341,2023-06-30,000905,中证500,CSI 500,300418,昆仑万维,"Beijing Kunlun Tech Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.496
342,2023-06-30,000905,中证500,CSI 500,002739,万达电影,"WANDA FILM HOLDING CO., LTD",深圳证券交易所,Shenzhen Stock Exchange,0.241
343,2023-06-30,000905,中证500,CSI 500,002745,木林森,"MLS Co.,LTD.",深圳证券交易所,Shenzhen Stock Exchange,0.121
344,2023-06-30,000905,中证500,CSI 500,603939,益丰药房,"Yifeng Pharmacy Chain Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.275
345,2023-06-30,000905,中证500,CSI 500,601198,东兴证券,"DONGXING SECURITIES CO., LTD.",上海证券交易所,Shanghai Stock Exchange,0.229
346,2023-06-30,000905,中证500,CSI 500,603338,浙江鼎力,"Zhejiang Dingli Machinery Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.209
347,2023-06-30,000905,中证500,CSI 500,603883,老百姓,Laobaixing Pharmacy Chain Joint Stock Company,上海证券交易所,Shanghai Stock Exchange,0.129
348,2023-06-30,000905,中证500,CSI 500,300438,鹏辉能源,"Guangzhou Great Power Energy&Technology Co.,ltd.",深圳证券交易所,Shenzhen Stock Exchange,0.228
349,2023-06-30,000905,中证500,CSI 500,300442,润泽科技,Range Intelligent Computing Technology Group Company Limited,深圳证券交易所,Shenzhen Stock Exchange,0.086
350,2023-06-30,000905,中证500,CSI 500,600959,江苏有线,Jiangsu Broadcasting Cable Information Network Corporation Limited,上海证券交易所,Shanghai Stock Exchange,0.149
351,2023-06-30,000905,中证500,CSI 500,603355,莱克电气,"Kingclean Electric Co., Ltd.",上海证券交易所,Shanghai Stock Exchange,0.043
352,2023-06-30,000905,中证500,CSI 500,603885,吉祥航空,"JUNEYAO AIRLINES Co., Ltd",上海证券交易所,Shanghai Stock Exchange,0.201
353,2023-06-30,000905,中证500,CSI 500,603568,伟明环保,"ZHEJIANG WEIMING ENVIRONMENT PROTECTION CO., LTD.",上海证券交易所,Shanghai Stock Exchange,0.131
354,2023-06-30,000905,中证500,CSI 500,603026,胜华新材,"Shinghwa Advanced Material Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange,0.141
